Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","380","Italy","5510","Production","0112","Maize (corn)","2022","2022","t","4697170","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","498450","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","10730.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0112","Maize (corn)","2023","2023","t","5348700","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2000","2000","ha","1161600","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2000","2000","kg/ha","2428.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2000","2000","t","2821000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2001","2001","ha","1164558","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2001","2001","kg/ha","2590","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2001","2001","t","3016200","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2002","2002","ha","1170362","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2002","2002","kg/ha","2760.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2002","2002","t","3231300","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2003","2003","ha","1162713","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2003","2003","kg/ha","3049.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2003","2003","t","3546130","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2004","2004","ha","1166000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2004","2004","kg/ha","3888.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2004","2004","t","4534231","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2005","2005","ha","1168600","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2005","2005","kg/ha","3230.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2005","2005","t","3774812","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2006","2006","ha","1167862","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2006","2006","kg/ha","2924.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2006","2006","t","3415683","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2007","2007","ha","1161311","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2007","2007","kg/ha","2798.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2007","2007","t","3249800","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2008","2008","ha","1180500","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2008","2008","kg/ha","2942.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2008","2008","t","3473600","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2009","2009","ha","1190000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2009","2009","kg/ha","2761.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2009","2009","t","3286600","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2010","2010","ha","1190800","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2010","2010","kg/ha","2662.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2010","2010","t","3170700","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2011","2011","ha","1144422","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2011","2011","kg/ha","2780.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2011","2011","t","3182204","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2012","2012","ha","1125382","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2012","2012","kg/ha","2681.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2012","2012","t","3017537.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2013","2013","ha","1146863","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2013","2013","kg/ha","2564","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2013","2013","t","2940545.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2014","2014","ha","1156784","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2014","2014","kg/ha","1697.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2014","2014","t","1963676","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2015","2015","ha","1147877","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2015","2015","kg/ha","2380.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2015","2015","t","2732893.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2016","2016","ha","1144947","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2016","2016","kg/ha","1780.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2016","2016","t","2038303","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2017","2017","ha","1141893","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2017","2017","kg/ha","2275.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2017","2017","t","2597974","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2018","2018","ha","1142120","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2018","2018","kg/ha","1710.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2018","2018","t","1953540","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2019","2019","ha","1139470","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2019","2019","kg/ha","1925.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2019","2019","t","2194110","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2020","2020","ha","1145520","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2020","2020","kg/ha","1926.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2020","2020","t","2207150","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2021","2021","ha","1129000","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2021","2021","kg/ha","2011.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2021","2021","t","2270630","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2022","2022","ha","1076520","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2022","2022","kg/ha","2006.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2022","2022","t","2160400","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01450","Olives","2023","2023","ha","1080060","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01450","Olives","2023","2023","kg/ha","2220.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01450","Olives","2023","2023","t","2397880","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","01323","Oranges","2000","2000","ha","106652","A","Official figure",""
